,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
14,2013-03-31,2384580.057250922,2039317.7220340557,2112670.313710218,2384580.057250922,2384580.057250922,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,0.0,0.0,0.0,2075188.429940071
15,2013-04-30,2389082.0530328485,2450831.3149277633,2525272.0211429535,2389082.0530328485,2389082.0530328485,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,0.0,0.0,0.0,2489045.780980194
16,2013-05-31,2393734.115340839,2766930.8419797095,2842551.517074245,2393734.115340839,2393734.115340839,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,0.0,0.0,0.0,2804397.0677590505
17,2013-06-30,2398236.111191398,3101494.840355038,3177147.015285654,2398236.111191398,2398236.111191398,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,0.0,0.0,0.0,3138276.516925104
18,2013-07-31,2402888.1735703098,3476259.6231835443,3549686.1576551585,2402888.1735703098,2402888.1735703098,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,0.0,0.0,0.0,3514504.13684985
19,2013-08-31,2407540.235957552,2942539.501496891,3014176.450984697,2407540.235957552,2407540.235957552,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,0.0,0.0,0.0,2978615.166312878
20,2013-09-30,2412042.231816174,2422612.0788514544,2497130.177633848,2412042.231816174,2412042.231816174,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,47853.84845450187,0.0,0.0,0.0,2459896.080270676
21,2013-10-31,2416694.2068982334,2021813.9720937626,2093290.227841624,2416694.206898233,2416694.206898233,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,-360838.56646739924,0.0,0.0,0.0,2055855.6404308341
22,2013-11-30,2421196.118267968,1863455.5422140837,1935140.1411475786,2421196.118267968,2421196.118267968,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,-519122.6195175702,0.0,0.0,0.0,1902073.4987503977
23,2013-12-31,2425836.6350869155,2219186.130806319,2293036.964497661,2425836.6350869155,2425836.6350869155,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,-169464.11420756826,0.0,0.0,0.0,2256372.5208793473
24,2014-01-31,2430477.1519058635,1712136.9770613518,1783185.5108976765,2430477.1519058635,2430477.1519058635,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,-681387.254850459,0.0,0.0,0.0,1749089.8970554045
25,2014-02-28,2434668.58645201,1359542.1657944208,1436706.1341019096,2434668.58645201,2434668.58645201,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,-1035186.9970788222,0.0,0.0,0.0,1399481.5893731879
26,2014-03-31,2438634.6865917123,2097659.816838172,2174270.1963558993,2438634.6865917123,2438634.6865917123,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,-302713.576504179,0.0,0.0,0.0,2135921.1100875335
27,2014-04-30,2442472.8480172306,2491280.229502726,2564121.485959,2442472.8480172306,2442472.8480172306,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,85851.7145396837,0.0,0.0,0.0,2528324.5625569145
28,2014-05-31,2446418.6479188637,2831411.1332642636,2909167.706254247,2446418.6479188637,2446418.6479188637,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,424340.00374873716,0.0,0.0,0.0,2870758.651667601
29,2014-06-30,2450237.1639527017,3140401.926403305,3217295.4479388325,2450237.1639527017,2450237.1639527017,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,729054.3513296334,0.0,0.0,0.0,3179291.515282335
30,2014-07-31,2454182.7839023173,3538238.642077757,3614407.2603580803,2454182.7839023173,2454182.7839023173,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,1122887.4843450235,0.0,0.0,0.0,3577070.268247341
31,2014-08-31,2458128.4038519333,2983085.7326357313,3056707.780535114,2458128.4038519333,2458128.4038519333,563295.776769726,563295.776769726,563295.776769726,563295.776769726,563295.776769726,563295.776769726,0.0,0.0,0.0,3021424.1806216594
32,2014-09-30,2461946.7457340825,2468866.7794705057,2545021.2501150165,2461946.7457340825,2461946.7457340825,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,44191.406428646886,0.0,0.0,0.0,2506138.1521627293
33,2014-10-31,2465892.3656789702,2073608.454629318,2146443.0841565537,2465892.3656789702,2465892.3656789702,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,-355379.9796697432,0.0,0.0,0.0,2110512.386009227
34,2014-11-30,2469710.70756112,1925306.4018029554,2002228.962033047,2469710.70756112,2469710.70756112,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,0.0,0.0,0.0,1962422.190766994
35,2014-12-31,2473656.327511295,2275263.2866090992,2348405.0125412284,2473656.327511295,2473656.327511295,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,0.0,0.0,0.0,2310058.0287306984
36,2015-01-31,2477601.947461471,1754790.6910113129,1829968.0784663,2477601.947461471,2477601.947461471,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,0.0,0.0,0.0,1791698.2091099801
37,2015-02-28,2481165.733291398,1400436.498163927,1474077.8172468701,2481165.733291398,2481165.733291398,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,0.0,0.0,0.0,1436069.479403474
38,2015-03-31,2485111.3533173883,2150560.974852367,2224718.563819345,2485111.3533173883,2485111.3533173883,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,0.0,0.0,0.0,2189108.0721900286
39,2015-04-30,2488929.695277971,2521757.532880218,2595666.940057644,2488929.695277971,2488929.695277971,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,0.0,0.0,0.0,2560782.0376262274
40,2015-05-31,2492875.3153039073,2891873.9092611657,2967989.2234473513,2492875.3153039073,2492875.3153039073,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,0.0,0.0,0.0,2930938.6456841934
41,2015-06-30,2496693.6573150023,3178046.4544155854,3252861.561888328,2496693.6573150023,2496693.6573150023,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,0.0,0.0,0.0,3214662.030366321
42,2015-07-31,2500639.2773931343,3594864.065332963,3672096.064901233,2500639.2773931343,2500639.2773931343,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,0.0,0.0,0.0,3634502.2957118247
43,2015-08-31,2504584.897471266,3024709.901306325,3095661.424459821,2504584.897471266,2504584.897471266,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,0.0,0.0,0.0,3059902.235380902
44,2015-09-30,2508403.239404955,2513093.107225504,2586896.3902594843,2508403.239404955,2508403.239404955,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,40817.061307593816,0.0,0.0,0.0,2549220.3007125487
45,2015-10-31,2512348.8594031,2125271.772751589,2200313.138721679,2512348.8594031,2512348.8594031,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,-349542.33169769484,0.0,0.0,0.0,2162806.527705405
46,2015-11-30,2516167.2013197937,1983359.2107201293,2059397.670638606,2516167.2013197937,2516167.2013197937,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,-495385.3300416216,0.0,0.0,0.0,2020781.8712781721
47,2015-12-31,2520112.8213003767,2326188.2521421704,2397457.078428839,2520112.8213003767,2520112.8213003767,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,-158226.92436083974,0.0,0.0,0.0,2361885.896939537
48,2016-01-31,2524059.1383573874,1794613.5315591437,1871233.524178739,2524059.1383573874,2524059.1383573874,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,-690677.9421381166,0.0,0.0,0.0,1833381.1962192708
49,2016-02-29,2527750.8543139454,1474338.7138820796,1550502.507534827,2527750.8543139454,2527750.8543139454,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,-1014181.2190842042,0.0,0.0,0.0,1513569.6352297412
50,2016-03-31,2532418.976042888,2182027.367171841,2255188.351682152,2532418.976042888,2532418.976042888,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,-316029.04371679435,0.0,0.0,0.0,2216389.932326094
51,2016-04-30,2536936.513199929,2613696.8422746267,2687460.9942842247,2536936.513199929,2536936.513199929,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,114182.96943499599,0.0,0.0,0.0,2651119.4826349253
52,2016-05-31,2541604.6349288714,2902922.8763288623,2975150.7059799405,2541604.6349288714,2541604.6349288714,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,397047.08150057937,0.0,0.0,0.0,2938651.7164294505
53,2016-06-30,2546124.597399227,3259237.6127565205,3333190.90694272,2546124.597399227,2546124.597399227,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,750924.8766893144,0.0,0.0,0.0,3297049.474088541
54,2016-07-31,2550795.225285261,3609099.947845546,3687883.275627076,2550795.225285261,2550795.225285261,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,1100054.9109613998,0.0,0.0,0.0,3650850.1362466607
55,2016-08-31,2555465.853334927,3097508.2839088226,3169640.8108616625,2555465.853334927,2555465.853334927,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,578639.6978508342,0.0,0.0,0.0,3134105.551185761
56,2016-09-30,2559985.815963636,2577709.980572443,2649296.2491368623,2559985.815963636,2559985.815963636,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,51792.997715456724,0.0,0.0,0.0,2611778.813679093
57,2016-10-31,2564656.444407889,2159220.833506904,2235808.0572560816,2564656.4444078887,2564656.4444078887,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,-365913.34934067965,0.0,0.0,0.0,2198743.0950672096
58,2016-11-30,2569176.4074184564,2001244.3596585754,2074458.520927173,2569176.4074184564,2569176.4074184564,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,-530868.9762307632,0.0,0.0,0.0,2038307.431187693
59,2016-12-31,2573847.035862709,2358413.6214755727,2435161.5521613616,2573847.035862709,2573847.035862709,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,0.0,0.0,0.0,2398030.505338803
60,2017-01-31,2578517.6643069615,1861006.7500362769,1939464.1870955932,2578517.6643069615,2578517.6643069615,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,0.0,0.0,0.0,1901377.3957967293
61,2017-02-28,2582736.2964501576,1519131.3297420782,1597168.7165383794,2582736.2964501576,2582736.2964501576,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,0.0,0.0,0.0,1557857.698853665
62,2017-03-31,2587406.92489441,2242801.204729341,2314605.395580271,2587406.92489441,2587406.92489441,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,0.0,0.0,0.0,2278015.29758358
63,2017-04-30,2591926.8879049774,2652305.922285459,2727566.3144973735,2591926.8879049774,2591926.8879049774,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,0.0,0.0,0.0,2691890.615852334
64,2017-05-31,2596597.51634923,2971066.563303381,3045151.746347121,2596597.51634923,2596597.51634923,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,0.0,0.0,0.0,3007260.46876744
65,2017-06-30,2601117.479359797,3303294.7110654986,3379620.9991698978,2601117.479359797,2601117.479359797,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,0.0,0.0,0.0,3341157.8850935614
66,2017-07-31,2605788.1078040497,3680633.414817193,3756493.4212045697,2605788.1078040497,2605788.1078040497,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,0.0,0.0,0.0,3717404.071083585
67,2017-08-31,2610458.7362483023,3143044.4661318567,3215359.934728643,2610458.7362483023,2610458.7362483023,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,0.0,0.0,0.0,3181533.6666036565
68,2017-09-30,2614978.6992588695,2627693.176590625,2700171.1850467874,2614978.6992588695,2614978.6992588695,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,0.0,0.0,0.0,2662832.547713304
69,2017-10-31,2619649.3277031225,2223766.3846516563,2298587.469347022,2619649.3277031225,2619649.3277031225,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,0.0,0.0,0.0,2258810.761235791
70,2017-11-30,2624169.2907136893,2066884.9005285294,2140459.8680080157,2624169.2907136893,2624169.2907136893,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,0.0,0.0,0.0,2105046.671196145
71,2017-12-31,2628839.9191579423,2417770.4663072964,2494522.523878773,2628839.9191579423,2628839.9191579423,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,0.0,0.0,0.0,2459375.804950323
72,2018-01-01,2628990.5845916276,2393873.648569654,2470050.530753788,2628990.584591628,2628990.584591628,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,0.0,0.0,0.0,2431286.6081529018
73,2018-02-01,2633661.21303588,1930324.3395834458,2004544.8594942342,2633639.8598894235,2633679.5170787573,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,0.0,0.0,0.0,1967535.2624847237
74,2018-03-01,2637879.8451790763,1607676.1017428238,1682072.4126627096,2637741.1854651137,2638013.4177443045,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,0.0,0.0,0.0,1646217.1788013522
75,2018-04-01,2642550.473623329,2275791.7506249384,2349348.4568240615,2642226.266965346,2642897.8258450506,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,0.0,0.0,0.0,2313401.0842754603
76,2018-05-01,2647070.4366338956,2752195.7218880965,2826643.6214634795,2646547.203212633,2647639.344385,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,0.0,0.0,0.0,2789990.8423361247
77,2018-06-01,2651741.0650781486,2985892.470149367,3058693.967361453,2650938.716072184,2652540.7490708213,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,0.0,0.0,0.0,3021799.093780202
78,2018-07-01,2656261.028088716,3390747.906796245,3465495.7925927006,2655119.8962266245,2657330.250067535,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,0.0,0.0,0.0,3428644.649531891
79,2018-08-01,2660931.6565329684,3700381.8147727237,3773317.9645352345,2659481.7715308852,2662297.651979847,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,0.0,0.0,0.0,3737023.8807155127
80,2018-09-01,2665602.2849772214,3220518.238019945,3296660.0842486173,2663807.4489842374,2667303.402666157,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,0.0,0.0,0.0,3258669.7700552074
81,2018-10-01,2670122.2479877886,2696135.9697207576,2770061.145052898,2667935.9324742155,2672217.6241814895,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,0.0,0.0,0.0,2730575.647251653
82,2018-11-01,2674792.8764320407,2262533.700366067,2340274.565213971,2672207.35655233,2677298.677564834,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,0.0,0.0,0.0,2299896.8934793277
83,2018-12-01,2679312.839442608,2087937.359093261,2164374.268234637,2676329.843015827,2682256.8815877726,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,0.0,0.0,0.0,2125288.686476531
