,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2012-11-30,2366422.0070195487,1800821.846362968,1876147.8691043393,2366422.0070195487,2366422.0070195487,-530868.9762308048,-530868.9762308048,-530868.9762308048,-530868.9762308048,-530868.9762308048,-530868.9762308048,0.0,0.0,0.0,1835553.0307887439
11,2012-12-31,2371074.069480465,2158356.9386730334,2233350.1671691434,2371074.069480465,2371074.069480465,-175816.5305238973,-175816.5305238973,-175816.5305238973,-175816.5305238973,-175816.5305238973,-175816.5305238973,0.0,0.0,0.0,2195257.5389565676
12,2013-01-31,2375726.132011591,1661106.0359641127,1738405.3009638744,2375726.132011591,2375726.132011591,-677140.2685102033,-677140.2685102033,-677140.2685102033,-677140.2685102033,-677140.2685102033,-677140.2685102033,0.0,0.0,0.0,1698585.8635013876
13,2013-02-28,2379927.9949429315,1319043.1054163855,1392013.6934288817,2379927.9949429315,2379927.9949429315,-1024878.5975964265,-1024878.5975964265,-1024878.5975964265,-1024878.5975964265,-1024878.5975964265,-1024878.5975964265,0.0,0.0,0.0,1355049.397346505
14,2013-03-31,2384580.057250922,2035314.0239366777,2112584.7170972037,2384580.057250922,2384580.057250922,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,-309391.6273108511,0.0,0.0,0.0,2075188.429940071
15,2013-04-30,2389082.0530328485,2455318.3297988395,2529098.8530260297,2389082.0530328485,2389082.0530328485,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,99963.72794734545,0.0,0.0,0.0,2489045.780980194
16,2013-05-31,2393734.115340839,2766850.3618301325,2844547.2790034013,2393734.115340839,2393734.115340839,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,410662.9524182112,0.0,0.0,0.0,2804397.0677590505
17,2013-06-30,2398236.111191398,3102595.400937307,3175841.0716591636,2398236.111191398,2398236.111191398,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,740040.4057337061,0.0,0.0,0.0,3138276.516925104
18,2013-07-31,2402888.1735703098,3477724.2865266455,3548966.9800861394,2402888.1735703098,2402888.1735703098,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,1111615.9632795402,0.0,0.0,0.0,3514504.13684985
19,2013-08-31,2407540.235957552,2941620.692313493,3017946.686192043,2407540.235957552,2407540.235957552,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,571074.9303553256,0.0,0.0,0.0,2978615.166312878
