,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
34,2014-11-30,2469710.70756112,1927929.510967576,2001730.210386249,2469710.70756112,2469710.70756112,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,-507288.51679412613,0.0,0.0,0.0,1962422.190766994
35,2014-12-31,2473656.327511295,2273464.563190352,2347813.591640863,2473656.327511295,2473656.327511295,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,-163598.29878059673,0.0,0.0,0.0,2310058.0287306984
36,2015-01-31,2477601.947461471,1753147.6562903363,1827078.186918191,2477601.947461471,2477601.947461471,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,-685903.7383514907,0.0,0.0,0.0,1791698.2091099801
37,2015-02-28,2481165.733291398,1399710.6167620234,1472032.384959189,2481165.733291398,2481165.733291398,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,-1045096.2538879238,0.0,0.0,0.0,1436069.479403474
38,2015-03-31,2485111.3533173883,2152957.628856047,2226079.2695519133,2485111.3533173883,2485111.3533173883,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,-296003.28112735983,0.0,0.0,0.0,2189108.0721900286
39,2015-04-30,2488929.695277971,2524491.9672626154,2597197.122560195,2488929.695277971,2488929.695277971,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,71852.342348256,0.0,0.0,0.0,2560782.0376262274
40,2015-05-31,2492875.3153039073,2892821.4299713983,2965424.540290067,2492875.3153039073,2492875.3153039073,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,438063.3303802862,0.0,0.0,0.0,2930938.6456841934
41,2015-06-30,2496693.6573150023,3178814.7899004403,3249225.1189788277,2496693.6573150023,2496693.6573150023,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,717968.373051319,0.0,0.0,0.0,3214662.030366321
42,2015-07-31,2500639.2773931343,3594554.6424651914,3670198.4966448518,2500639.2773931343,2500639.2773931343,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,1133863.0183186901,0.0,0.0,0.0,3634502.2957118247
43,2015-08-31,2504584.897471266,3025894.3187082205,3097228.625974819,2504584.897471266,2504584.897471266,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,555317.3379096359,0.0,0.0,0.0,3059902.235380902
